id,playerId,data,recordedAt
562,8,"{""order"":[""Overall"",""Attack"",""Defence"",""Strength"",""Hitpoints"",""Ranged"",""Prayer"",""Magic"",""Cooking"",""Woodcutting"",""Fletching"",""Fishing"",""Firemaking"",""Crafting"",""Smithing"",""Mining"",""Herblore"",""Agility"",""Thieving"",""Slayer"",""Farming"",""Runecraft"",""Hunter"",""Construction"",""Sailing""],""player"":""JoelizKewl"",""skills"":{""Magic"":{""xp"":126350,""rank"":-1,""level"":52},""Attack"":{""xp"":275980,""rank"":-1,""level"":60},""Hunter"":{""xp"":0,""rank"":-1,""level"":1},""Mining"":{""xp"":1411987,""rank"":893010,""level"":76},""Prayer"":{""xp"":24735,""rank"":-1,""level"":35},""Ranged"":{""xp"":2036,""rank"":-1,""level"":13},""Slayer"":{""xp"":1000,""rank"":-1,""level"":9},""Agility"":{""xp"":30232,""rank"":-1,""level"":37},""Cooking"":{""xp"":180302,""rank"":-1,""level"":55},""Defence"":{""xp"":99484,""rank"":-1,""level"":49},""Farming"":{""xp"":1020,""rank"":-1,""level"":9},""Fishing"":{""xp"":287912,""rank"":-1,""level"":60},""Overall"":{""xp"":2815685,""rank"":-1,""level"":789},""Sailing"":{""xp"":410,""rank"":532688,""level"":5},""Crafting"":{""xp"":19439,""rank"":-1,""level"":33},""Herblore"":{""xp"":3261,""rank"":-1,""level"":17},""Smithing"":{""xp"":47663,""rank"":-1,""level"":42},""Strength"":{""xp"":114572,""rank"":-1,""level"":51},""Thieving"":{""xp"":16956,""rank"":-1,""level"":32},""Fletching"":{""xp"":1440,""rank"":-1,""level"":11},""Hitpoints"":{""xp"":126452,""rank"":-1,""level"":52},""Runecraft"":{""xp"":1006,""rank"":-1,""level"":9},""Firemaking"":{""xp"":16340,""rank"":-1,""level"":31},""Woodcutting"":{""xp"":24875,""rank"":-1,""level"":36},""Construction"":{""xp"":2233,""rank"":-1,""level"":14}}}",2025-12-17 21:37:45.127
563,5,"{""order"":[""Overall"",""Attack"",""Defence"",""Strength"",""Hitpoints"",""Ranged"",""Prayer"",""Magic"",""Cooking"",""Woodcutting"",""Fletching"",""Fishing"",""Firemaking"",""Crafting"",""Smithing"",""Mining"",""Herblore"",""Agility"",""Thieving"",""Slayer"",""Farming"",""Runecraft"",""Hunter"",""Construction"",""Sailing""],""player"":""Zoobz69"",""skills"":{""Magic"":{""xp"":1222344,""rank"":1939851,""level"":75},""Attack"":{""xp"":5369628,""rank"":780405,""level"":90},""Hunter"":{""xp"":954141,""rank"":871881,""level"":72},""Mining"":{""xp"":1336592,""rank"":927818,""level"":76},""Prayer"":{""xp"":738911,""rank"":1436381,""level"":70},""Ranged"":{""xp"":3155251,""rank"":1329135,""level"":84},""Slayer"":{""xp"":402351,""rank"":1522073,""level"":63},""Agility"":{""xp"":1629913,""rank"":594660,""level"":78},""Cooking"":{""xp"":2488573,""rank"":883840,""level"":82},""Defence"":{""xp"":5348520,""rank"":714870,""level"":90},""Farming"":{""xp"":6517434,""rank"":474441,""level"":92},""Fishing"":{""xp"":13138845,""rank"":109014,""level"":99},""Overall"":{""xp"":60838791,""rank"":768060,""level"":1834},""Sailing"":{""xp"":409357,""rank"":191685,""level"":64},""Crafting"":{""xp"":607881,""rank"":1470204,""level"":68},""Herblore"":{""xp"":737628,""rank"":1099162,""level"":70},""Smithing"":{""xp"":747289,""rank"":1291522,""level"":70},""Strength"":{""xp"":5397982,""rank"":1172192,""level"":90},""Thieving"":{""xp"":496384,""rank"":1213969,""level"":66},""Fletching"":{""xp"":449436,""rank"":1638417,""level"":65},""Hitpoints"":{""xp"":6198868,""rank"":1090655,""level"":91},""Runecraft"":{""xp"":396365,""rank"":886774,""level"":63},""Firemaking"":{""xp"":780251,""rank"":1552381,""level"":70},""Woodcutting"":{""xp"":1655959,""rank"":912547,""level"":78},""Construction"":{""xp"":658888,""rank"":1108377,""level"":68}}}",2025-12-17 21:37:45.446
564,1,"{""order"":[""Overall"",""Attack"",""Defence"",""Strength"",""Hitpoints"",""Ranged"",""Prayer"",""Magic"",""Cooking"",""Woodcutting"",""Fletching"",""Fishing"",""Firemaking"",""Crafting"",""Smithing"",""Mining"",""Herblore"",""Agility"",""Thieving"",""Slayer"",""Farming"",""Runecraft"",""Hunter"",""Construction"",""Sailing""],""player"":""loub0t69"",""skills"":{""Magic"":{""xp"":6232897,""rank"":947644,""level"":91},""Attack"":{""xp"":5364683,""rank"":782731,""level"":90},""Hunter"":{""xp"":1422854,""rank"":670716,""level"":76},""Mining"":{""xp"":961294,""rank"":1172293,""level"":72},""Prayer"":{""xp"":999662,""rank"":1064259,""level"":73},""Ranged"":{""xp"":5234637,""rank"":1074260,""level"":89},""Slayer"":{""xp"":6070509,""rank"":473130,""level"":91},""Agility"":{""xp"":1852390,""rank"":535239,""level"":79},""Cooking"":{""xp"":13060271,""rank"":340606,""level"":99},""Defence"":{""xp"":2576312,""rank"":978129,""level"":82},""Farming"":{""xp"":14044104,""rank"":187546,""level"":99},""Fishing"":{""xp"":1009165,""rank"":1123438,""level"":73},""Overall"":{""xp"":101659264,""rank"":506473,""level"":1965},""Sailing"":{""xp"":124618,""rank"":258887,""level"":52},""Crafting"":{""xp"":1647566,""rank"":770256,""level"":78},""Herblore"":{""xp"":1797409,""rank"":608910,""level"":78},""Smithing"":{""xp"":891711,""rank"":1022728,""level"":71},""Strength"":{""xp"":13239599,""rank"":564126,""level"":99},""Thieving"":{""xp"":1285033,""rank"":745810,""level"":75},""Fletching"":{""xp"":2349295,""rank"":735675,""level"":81},""Hitpoints"":{""xp"":10086019,""rank"":815040,""level"":96},""Runecraft"":{""xp"":500089,""rank"":787263,""level"":66},""Firemaking"":{""xp"":1992163,""rank"":1058365,""level"":80},""Woodcutting"":{""xp"":4828275,""rank"":439921,""level"":88},""Construction"":{""xp"":4088709,""rank"":232678,""level"":87}}}",2025-12-17 21:38:02.313
565,3,"{""order"":[""Overall"",""Attack"",""Defence"",""Strength"",""Hitpoints"",""Ranged"",""Prayer"",""Magic"",""Cooking"",""Woodcutting"",""Fletching"",""Fishing"",""Firemaking"",""Crafting"",""Smithing"",""Mining"",""Herblore"",""Agility"",""Thieving"",""Slayer"",""Farming"",""Runecraft"",""Hunter"",""Construction"",""Sailing""],""player"":""Alexiisss"",""skills"":{""Magic"":{""xp"":13466223,""rank"":422254,""level"":99},""Attack"":{""xp"":13798132,""rank"":302747,""level"":99},""Hunter"":{""xp"":5894033,""rank"":222630,""level"":90},""Mining"":{""xp"":13651249,""rank"":87611,""level"":99},""Prayer"":{""xp"":8760615,""rank"":227623,""level"":94},""Ranged"":{""xp"":14882316,""rank"":466928,""level"":99},""Slayer"":{""xp"":2234826,""rank"":813181,""level"":81},""Agility"":{""xp"":2941037,""rank"":349135,""level"":83},""Cooking"":{""xp"":13071521,""rank"":321480,""level"":99},""Defence"":{""xp"":13727277,""rank"":257835,""level"":99},""Farming"":{""xp"":20686752,""rank"":60799,""level"":99},""Fishing"":{""xp"":7917546,""rank"":244051,""level"":93},""Overall"":{""xp"":240817191,""rank"":130450,""level"":2242},""Sailing"":{""xp"":3821081,""rank"":81155,""level"":86},""Crafting"":{""xp"":4822276,""rank"":394758,""level"":88},""Herblore"":{""xp"":9641211,""rank"":170308,""level"":95},""Smithing"":{""xp"":5317088,""rank"":248008,""level"":89},""Strength"":{""xp"":16809990,""rank"":292820,""level"":99},""Thieving"":{""xp"":7180095,""rank"":247807,""level"":92},""Fletching"":{""xp"":13029746,""rank"":290764,""level"":98},""Hitpoints"":{""xp"":20403575,""rank"":401502,""level"":99},""Runecraft"":{""xp"":2417905,""rank"":323546,""level"":81},""Firemaking"":{""xp"":5887519,""rank"":550597,""level"":90},""Woodcutting"":{""xp"":13286905,""rank"":145154,""level"":99},""Construction"":{""xp"":7168273,""rank"":161697,""level"":92}}}",2025-12-17 21:38:03.055
566,5,"{""order"":[""Overall"",""Attack"",""Defence"",""Strength"",""Hitpoints"",""Ranged"",""Prayer"",""Magic"",""Cooking"",""Woodcutting"",""Fletching"",""Fishing"",""Firemaking"",""Crafting"",""Smithing"",""Mining"",""Herblore"",""Agility"",""Thieving"",""Slayer"",""Farming"",""Runecraft"",""Hunter"",""Construction"",""Sailing""],""player"":""Zoobz69"",""skills"":{""Magic"":{""xp"":1222344,""rank"":1939852,""level"":75},""Attack"":{""xp"":5369628,""rank"":780406,""level"":90},""Hunter"":{""xp"":954141,""rank"":871881,""level"":72},""Mining"":{""xp"":1336592,""rank"":927819,""level"":76},""Prayer"":{""xp"":738911,""rank"":1436381,""level"":70},""Ranged"":{""xp"":3155251,""rank"":1329135,""level"":84},""Slayer"":{""xp"":402351,""rank"":1522073,""level"":63},""Agility"":{""xp"":1629913,""rank"":594660,""level"":78},""Cooking"":{""xp"":2488573,""rank"":883840,""level"":82},""Defence"":{""xp"":5348520,""rank"":714870,""level"":90},""Farming"":{""xp"":6517434,""rank"":474441,""level"":92},""Fishing"":{""xp"":13138845,""rank"":109014,""level"":99},""Overall"":{""xp"":60838791,""rank"":768060,""level"":1834},""Sailing"":{""xp"":409357,""rank"":191685,""level"":64},""Crafting"":{""xp"":607881,""rank"":1470204,""level"":68},""Herblore"":{""xp"":737628,""rank"":1099162,""level"":70},""Smithing"":{""xp"":747289,""rank"":1291522,""level"":70},""Strength"":{""xp"":5397982,""rank"":1172192,""level"":90},""Thieving"":{""xp"":496384,""rank"":1213969,""level"":66},""Fletching"":{""xp"":449436,""rank"":1638418,""level"":65},""Hitpoints"":{""xp"":6198868,""rank"":1090655,""level"":91},""Runecraft"":{""xp"":396365,""rank"":886774,""level"":63},""Firemaking"":{""xp"":780251,""rank"":1552382,""level"":70},""Woodcutting"":{""xp"":1655959,""rank"":912548,""level"":78},""Construction"":{""xp"":658888,""rank"":1108377,""level"":68}}}",2025-12-17 21:38:03.073
567,4,"{""order"":[""Overall"",""Attack"",""Defence"",""Strength"",""Hitpoints"",""Ranged"",""Prayer"",""Magic"",""Cooking"",""Woodcutting"",""Fletching"",""Fishing"",""Firemaking"",""Crafting"",""Smithing"",""Mining"",""Herblore"",""Agility"",""Thieving"",""Slayer"",""Farming"",""Runecraft"",""Hunter"",""Construction"",""Sailing""],""player"":""JonezyAU"",""skills"":{""Magic"":{""xp"":14552445,""rank"":335202,""level"":99},""Attack"":{""xp"":13606851,""rank"":320139,""level"":99},""Hunter"":{""xp"":1224943,""rank"":742672,""level"":75},""Mining"":{""xp"":1612771,""rank"":824429,""level"":77},""Prayer"":{""xp"":1987946,""rank"":652791,""level"":80},""Ranged"":{""xp"":9194706,""rank"":769850,""level"":95},""Slayer"":{""xp"":7844985,""rank"":382381,""level"":93},""Agility"":{""xp"":1337837,""rank"":736490,""level"":76},""Cooking"":{""xp"":6517476,""rank"":575643,""level"":92},""Defence"":{""xp"":13046818,""rank"":383545,""level"":99},""Farming"":{""xp"":2992942,""rank"":708139,""level"":84},""Fishing"":{""xp"":1523623,""rank"":897519,""level"":77},""Overall"":{""xp"":136475672,""rank"":418669,""level"":2017},""Sailing"":{""xp"":92348,""rank"":283404,""level"":49},""Crafting"":{""xp"":1425096,""rank"":827970,""level"":76},""Herblore"":{""xp"":1987958,""rank"":575239,""level"":80},""Smithing"":{""xp"":873173,""rank"":1050352,""level"":71},""Strength"":{""xp"":14529493,""rank"":394296,""level"":99},""Thieving"":{""xp"":1383797,""rank"":699021,""level"":76},""Fletching"":{""xp"":13119495,""rank"":150404,""level"":99},""Hitpoints"":{""xp"":18030469,""rank"":473154,""level"":99},""Runecraft"":{""xp"":1214100,""rank"":511099,""level"":75},""Firemaking"":{""xp"":3683606,""rank"":738423,""level"":86},""Woodcutting"":{""xp"":1337378,""rank"":1049985,""level"":76},""Construction"":{""xp"":3355416,""rank"":305812,""level"":85}}}",2025-12-17 21:38:03.094
568,6,"{""order"":[""Overall"",""Attack"",""Defence"",""Strength"",""Hitpoints"",""Ranged"",""Prayer"",""Magic"",""Cooking"",""Woodcutting"",""Fletching"",""Fishing"",""Firemaking"",""Crafting"",""Smithing"",""Mining"",""Herblore"",""Agility"",""Thieving"",""Slayer"",""Farming"",""Runecraft"",""Hunter"",""Construction"",""Sailing""],""player"":""ThyJamison"",""skills"":{""Magic"":{""xp"":11680634,""rank"":566470,""level"":97},""Attack"":{""xp"":13967835,""rank"":289712,""level"":99},""Hunter"":{""xp"":7945622,""rank"":175738,""level"":94},""Mining"":{""xp"":3598268,""rank"":454718,""level"":86},""Prayer"":{""xp"":5349818,""rank"":316789,""level"":90},""Ranged"":{""xp"":16103279,""rank"":416294,""level"":99},""Slayer"":{""xp"":4702331,""rank"":560791,""level"":88},""Agility"":{""xp"":3278170,""rank"":318801,""level"":85},""Cooking"":{""xp"":13093588,""rank"":292286,""level"":99},""Defence"":{""xp"":13951941,""rank"":239272,""level"":99},""Farming"":{""xp"":10713498,""rank"":367629,""level"":97},""Fishing"":{""xp"":2723174,""rank"":598552,""level"":83},""Overall"":{""xp"":208877097,""rank"":161097,""level"":2209},""Sailing"":{""xp"":4465774,""rank"":67156,""level"":88},""Crafting"":{""xp"":3982041,""rank"":437327,""level"":87},""Herblore"":{""xp"":5467843,""rank"":280441,""level"":90},""Smithing"":{""xp"":5350577,""rank"":244304,""level"":90},""Strength"":{""xp"":20600928,""rank"":210669,""level"":99},""Thieving"":{""xp"":5915546,""rank"":317118,""level"":91},""Fletching"":{""xp"":5903093,""rank"":445134,""level"":91},""Hitpoints"":{""xp"":24518658,""rank"":302528,""level"":99},""Runecraft"":{""xp"":2354342,""rank"":327419,""level"":81},""Firemaking"":{""xp"":13057171,""rank"":279622,""level"":99},""Woodcutting"":{""xp"":6102539,""rank"":372055,""level"":91},""Construction"":{""xp"":4050427,""rank"":235019,""level"":87}}}",2025-12-17 21:38:03.898
569,8,"{""order"":[""Overall"",""Attack"",""Defence"",""Strength"",""Hitpoints"",""Ranged"",""Prayer"",""Magic"",""Cooking"",""Woodcutting"",""Fletching"",""Fishing"",""Firemaking"",""Crafting"",""Smithing"",""Mining"",""Herblore"",""Agility"",""Thieving"",""Slayer"",""Farming"",""Runecraft"",""Hunter"",""Construction"",""Sailing""],""player"":""JoelizKewl"",""skills"":{""Magic"":{""xp"":126350,""rank"":-1,""level"":52},""Attack"":{""xp"":275980,""rank"":-1,""level"":60},""Hunter"":{""xp"":0,""rank"":-1,""level"":1},""Mining"":{""xp"":1411987,""rank"":893011,""level"":76},""Prayer"":{""xp"":24735,""rank"":-1,""level"":35},""Ranged"":{""xp"":2036,""rank"":-1,""level"":13},""Slayer"":{""xp"":1000,""rank"":-1,""level"":9},""Agility"":{""xp"":30232,""rank"":-1,""level"":37},""Cooking"":{""xp"":180302,""rank"":-1,""level"":55},""Defence"":{""xp"":99484,""rank"":-1,""level"":49},""Farming"":{""xp"":1020,""rank"":-1,""level"":9},""Fishing"":{""xp"":287912,""rank"":-1,""level"":60},""Overall"":{""xp"":2815685,""rank"":-1,""level"":789},""Sailing"":{""xp"":410,""rank"":532690,""level"":5},""Crafting"":{""xp"":19439,""rank"":-1,""level"":33},""Herblore"":{""xp"":3261,""rank"":-1,""level"":17},""Smithing"":{""xp"":47663,""rank"":-1,""level"":42},""Strength"":{""xp"":114572,""rank"":-1,""level"":51},""Thieving"":{""xp"":16956,""rank"":-1,""level"":32},""Fletching"":{""xp"":1440,""rank"":-1,""level"":11},""Hitpoints"":{""xp"":126452,""rank"":-1,""level"":52},""Runecraft"":{""xp"":1006,""rank"":-1,""level"":9},""Firemaking"":{""xp"":16340,""rank"":-1,""level"":31},""Woodcutting"":{""xp"":24875,""rank"":-1,""level"":36},""Construction"":{""xp"":2233,""rank"":-1,""level"":14}}}",2025-12-17 21:38:04.047
570,2,"{""order"":[""Overall"",""Attack"",""Defence"",""Strength"",""Hitpoints"",""Ranged"",""Prayer"",""Magic"",""Cooking"",""Woodcutting"",""Fletching"",""Fishing"",""Firemaking"",""Crafting"",""Smithing"",""Mining"",""Herblore"",""Agility"",""Thieving"",""Slayer"",""Farming"",""Runecraft"",""Hunter"",""Construction"",""Sailing""],""player"":""Melburne6"",""skills"":{""Magic"":{""xp"":7424776,""rank"":870929,""level"":93},""Attack"":{""xp"":19227333,""rank"":121768,""level"":99},""Hunter"":{""xp"":7231432,""rank"":187683,""level"":93},""Mining"":{""xp"":3001642,""rank"":540575,""level"":84},""Prayer"":{""xp"":6582932,""rank"":255828,""level"":92},""Ranged"":{""xp"":18333284,""rank"":348870,""level"":99},""Slayer"":{""xp"":8396673,""rank"":359764,""level"":94},""Agility"":{""xp"":3263493,""rank"":324022,""level"":85},""Cooking"":{""xp"":13062488,""rank"":336685,""level"":99},""Defence"":{""xp"":14472957,""rank"":206085,""level"":99},""Farming"":{""xp"":22899593,""rank"":47930,""level"":99},""Fishing"":{""xp"":3601277,""rank"":484736,""level"":86},""Overall"":{""xp"":252533826,""rank"":127212,""level"":2246},""Sailing"":{""xp"":3978163,""rank"":78135,""level"":87},""Crafting"":{""xp"":13303918,""rank"":131313,""level"":99},""Herblore"":{""xp"":6560026,""rank"":220556,""level"":92},""Smithing"":{""xp"":4418929,""rank"":292657,""level"":88},""Strength"":{""xp"":18524012,""rank"":249307,""level"":99},""Thieving"":{""xp"":4082542,""rank"":373933,""level"":87},""Fletching"":{""xp"":13092641,""rank"":165703,""level"":99},""Hitpoints"":{""xp"":25587330,""rank"":281787,""level"":99},""Runecraft"":{""xp"":3322759,""rank"":267026,""level"":85},""Firemaking"":{""xp"":13036150,""rank"":374208,""level"":99},""Woodcutting"":{""xp"":5982493,""rank"":377621,""level"":91},""Construction"":{""xp"":13146983,""rank"":82604,""level"":99}}}",2025-12-17 21:38:04.122
571,7,"{""order"":[""Overall"",""Attack"",""Defence"",""Strength"",""Hitpoints"",""Ranged"",""Prayer"",""Magic"",""Cooking"",""Woodcutting"",""Fletching"",""Fishing"",""Firemaking"",""Crafting"",""Smithing"",""Mining"",""Herblore"",""Agility"",""Thieving"",""Slayer"",""Farming"",""Runecraft"",""Hunter"",""Construction"",""Sailing""],""player"":""Chair_Bourne"",""skills"":{""Magic"":{""xp"":417529,""rank"":-1,""level"":64},""Attack"":{""xp"":352983,""rank"":-1,""level"":62},""Hunter"":{""xp"":33707,""rank"":1962789,""level"":39},""Mining"":{""xp"":1343368,""rank"":923431,""level"":76},""Prayer"":{""xp"":37476,""rank"":-1,""level"":40},""Ranged"":{""xp"":11167,""rank"":-1,""level"":28},""Slayer"":{""xp"":37016,""rank"":-1,""level"":39},""Agility"":{""xp"":9970,""rank"":-1,""level"":27},""Cooking"":{""xp"":520873,""rank"":-1,""level"":66},""Defence"":{""xp"":222663,""rank"":-1,""level"":57},""Farming"":{""xp"":1791,""rank"":-1,""level"":12},""Fishing"":{""xp"":570413,""rank"":1549692,""level"":67},""Overall"":{""xp"":6484627,""rank"":-1,""level"":1185},""Sailing"":{""xp"":295111,""rank"":209388,""level"":60},""Crafting"":{""xp"":498425,""rank"":1552055,""level"":66},""Herblore"":{""xp"":2046,""rank"":-1,""level"":13},""Smithing"":{""xp"":223278,""rank"":1776958,""level"":57},""Strength"":{""xp"":242928,""rank"":-1,""level"":58},""Thieving"":{""xp"":69444,""rank"":-1,""level"":46},""Fletching"":{""xp"":87727,""rank"":-1,""level"":48},""Hitpoints"":{""xp"":276916,""rank"":-1,""level"":60},""Runecraft"":{""xp"":6876,""rank"":-1,""level"":23},""Firemaking"":{""xp"":498895,""rank"":1797634,""level"":66},""Woodcutting"":{""xp"":673757,""rank"":1728777,""level"":69},""Construction"":{""xp"":50268,""rank"":1913945,""level"":42}}}",2025-12-17 21:38:04.144
572,5,"{""order"":[""Overall"",""Attack"",""Defence"",""Strength"",""Hitpoints"",""Ranged"",""Prayer"",""Magic"",""Cooking"",""Woodcutting"",""Fletching"",""Fishing"",""Firemaking"",""Crafting"",""Smithing"",""Mining"",""Herblore"",""Agility"",""Thieving"",""Slayer"",""Farming"",""Runecraft"",""Hunter"",""Construction"",""Sailing""],""player"":""Zoobz69"",""skills"":{""Magic"":{""xp"":1222344,""rank"":1940505,""level"":75},""Attack"":{""xp"":5369628,""rank"":780710,""level"":90},""Hunter"":{""xp"":954141,""rank"":872091,""level"":72},""Mining"":{""xp"":1336592,""rank"":928086,""level"":76},""Prayer"":{""xp"":738911,""rank"":1436845,""level"":70},""Ranged"":{""xp"":3155251,""rank"":1329551,""level"":84},""Slayer"":{""xp"":402351,""rank"":1522403,""level"":63},""Agility"":{""xp"":1629913,""rank"":594834,""level"":78},""Cooking"":{""xp"":2673223,""rank"":862046,""level"":83},""Defence"":{""xp"":5348520,""rank"":715082,""level"":90},""Farming"":{""xp"":6517434,""rank"":474555,""level"":92},""Fishing"":{""xp"":13138845,""rank"":109040,""level"":99},""Overall"":{""xp"":61023441,""rank"":766169,""level"":1835},""Sailing"":{""xp"":409357,""rank"":192524,""level"":64},""Crafting"":{""xp"":607881,""rank"":1470655,""level"":68},""Herblore"":{""xp"":737628,""rank"":1099463,""level"":70},""Smithing"":{""xp"":747289,""rank"":1291831,""level"":70},""Strength"":{""xp"":5397982,""rank"":1172562,""level"":90},""Thieving"":{""xp"":496384,""rank"":1214419,""level"":66},""Fletching"":{""xp"":449436,""rank"":1638859,""level"":65},""Hitpoints"":{""xp"":6198868,""rank"":1091047,""level"":91},""Runecraft"":{""xp"":396365,""rank"":887002,""level"":63},""Firemaking"":{""xp"":780251,""rank"":1552785,""level"":70},""Woodcutting"":{""xp"":1655959,""rank"":912821,""level"":78},""Construction"":{""xp"":658888,""rank"":1108728,""level"":68}}}",2025-12-18 07:54:03.605
573,7,"{""order"":[""Overall"",""Attack"",""Defence"",""Strength"",""Hitpoints"",""Ranged"",""Prayer"",""Magic"",""Cooking"",""Woodcutting"",""Fletching"",""Fishing"",""Firemaking"",""Crafting"",""Smithing"",""Mining"",""Herblore"",""Agility"",""Thieving"",""Slayer"",""Farming"",""Runecraft"",""Hunter"",""Construction"",""Sailing""],""player"":""Chair_Bourne"",""skills"":{""Magic"":{""xp"":417529,""rank"":-1,""level"":64},""Attack"":{""xp"":352983,""rank"":-1,""level"":62},""Hunter"":{""xp"":33707,""rank"":1963482,""level"":39},""Mining"":{""xp"":1360311,""rank"":915535,""level"":76},""Prayer"":{""xp"":37476,""rank"":-1,""level"":40},""Ranged"":{""xp"":11167,""rank"":-1,""level"":28},""Slayer"":{""xp"":37016,""rank"":-1,""level"":39},""Agility"":{""xp"":9970,""rank"":-1,""level"":27},""Cooking"":{""xp"":520873,""rank"":-1,""level"":66},""Defence"":{""xp"":222663,""rank"":-1,""level"":57},""Farming"":{""xp"":1791,""rank"":-1,""level"":12},""Fishing"":{""xp"":570413,""rank"":1549972,""level"":67},""Overall"":{""xp"":6501741,""rank"":-1,""level"":1185},""Sailing"":{""xp"":295111,""rank"":210254,""level"":60},""Crafting"":{""xp"":498425,""rank"":1552607,""level"":66},""Herblore"":{""xp"":2046,""rank"":-1,""level"":13},""Smithing"":{""xp"":223449,""rank"":1777199,""level"":57},""Strength"":{""xp"":242928,""rank"":-1,""level"":58},""Thieving"":{""xp"":69444,""rank"":-1,""level"":46},""Fletching"":{""xp"":87727,""rank"":-1,""level"":48},""Hitpoints"":{""xp"":276916,""rank"":-1,""level"":60},""Runecraft"":{""xp"":6876,""rank"":-1,""level"":23},""Firemaking"":{""xp"":498895,""rank"":1798136,""level"":66},""Woodcutting"":{""xp"":673757,""rank"":1729546,""level"":69},""Construction"":{""xp"":50268,""rank"":1914499,""level"":42}}}",2025-12-18 07:54:03.64
574,4,"{""order"":[""Overall"",""Attack"",""Defence"",""Strength"",""Hitpoints"",""Ranged"",""Prayer"",""Magic"",""Cooking"",""Woodcutting"",""Fletching"",""Fishing"",""Firemaking"",""Crafting"",""Smithing"",""Mining"",""Herblore"",""Agility"",""Thieving"",""Slayer"",""Farming"",""Runecraft"",""Hunter"",""Construction"",""Sailing""],""player"":""JonezyAU"",""skills"":{""Magic"":{""xp"":14552445,""rank"":335319,""level"":99},""Attack"":{""xp"":13606851,""rank"":320222,""level"":99},""Hunter"":{""xp"":1224943,""rank"":742872,""level"":75},""Mining"":{""xp"":1612771,""rank"":824726,""level"":77},""Prayer"":{""xp"":1987946,""rank"":652972,""level"":80},""Ranged"":{""xp"":9194706,""rank"":770078,""level"":95},""Slayer"":{""xp"":7844985,""rank"":382469,""level"":93},""Agility"":{""xp"":1337837,""rank"":736705,""level"":76},""Cooking"":{""xp"":6517476,""rank"":575756,""level"":92},""Defence"":{""xp"":13046818,""rank"":383666,""level"":99},""Farming"":{""xp"":2992942,""rank"":708303,""level"":84},""Fishing"":{""xp"":1523623,""rank"":897633,""level"":77},""Overall"":{""xp"":136475672,""rank"":418886,""level"":2017},""Sailing"":{""xp"":92348,""rank"":284470,""level"":49},""Crafting"":{""xp"":1425096,""rank"":828273,""level"":76},""Herblore"":{""xp"":1987958,""rank"":575400,""level"":80},""Smithing"":{""xp"":873173,""rank"":1050621,""level"":71},""Strength"":{""xp"":14529493,""rank"":394443,""level"":99},""Thieving"":{""xp"":1383797,""rank"":699269,""level"":76},""Fletching"":{""xp"":13119495,""rank"":150496,""level"":99},""Hitpoints"":{""xp"":18030469,""rank"":473299,""level"":99},""Runecraft"":{""xp"":1214100,""rank"":511290,""level"":75},""Firemaking"":{""xp"":3683606,""rank"":738624,""level"":86},""Woodcutting"":{""xp"":1337378,""rank"":1050276,""level"":76},""Construction"":{""xp"":3355416,""rank"":305918,""level"":85}}}",2025-12-18 07:54:03.788
575,6,"{""order"":[""Overall"",""Attack"",""Defence"",""Strength"",""Hitpoints"",""Ranged"",""Prayer"",""Magic"",""Cooking"",""Woodcutting"",""Fletching"",""Fishing"",""Firemaking"",""Crafting"",""Smithing"",""Mining"",""Herblore"",""Agility"",""Thieving"",""Slayer"",""Farming"",""Runecraft"",""Hunter"",""Construction"",""Sailing""],""player"":""ThyJamison"",""skills"":{""Magic"":{""xp"":11680634,""rank"":566667,""level"":97},""Attack"":{""xp"":13967835,""rank"":289778,""level"":99},""Hunter"":{""xp"":7945622,""rank"":175792,""level"":94},""Mining"":{""xp"":3598268,""rank"":454858,""level"":86},""Prayer"":{""xp"":5349818,""rank"":316874,""level"":90},""Ranged"":{""xp"":16103279,""rank"":416445,""level"":99},""Slayer"":{""xp"":4702331,""rank"":560905,""level"":88},""Agility"":{""xp"":3278170,""rank"":318879,""level"":85},""Cooking"":{""xp"":13093588,""rank"":292350,""level"":99},""Defence"":{""xp"":13951941,""rank"":239340,""level"":99},""Farming"":{""xp"":10713498,""rank"":367742,""level"":97},""Fishing"":{""xp"":2723174,""rank"":598652,""level"":83},""Overall"":{""xp"":208877097,""rank"":161258,""level"":2209},""Sailing"":{""xp"":4465774,""rank"":67956,""level"":88},""Crafting"":{""xp"":3982041,""rank"":437454,""level"":87},""Herblore"":{""xp"":5467843,""rank"":280526,""level"":90},""Smithing"":{""xp"":5350577,""rank"":244360,""level"":90},""Strength"":{""xp"":20600928,""rank"":210738,""level"":99},""Thieving"":{""xp"":5915546,""rank"":317301,""level"":91},""Fletching"":{""xp"":5903093,""rank"":445294,""level"":91},""Hitpoints"":{""xp"":24518658,""rank"":302611,""level"":99},""Runecraft"":{""xp"":2354342,""rank"":327598,""level"":81},""Firemaking"":{""xp"":13057171,""rank"":279694,""level"":99},""Woodcutting"":{""xp"":6102539,""rank"":372241,""level"":91},""Construction"":{""xp"":4050427,""rank"":235110,""level"":87}}}",2025-12-18 07:54:03.803
